url,source,status
"http://results.ryct.org.au/drgstates2020_2021/","year-variant-of:http://results.ryct.org.au/drgstates22/",404
"https://www.topyacht.net.au/results/botanybay/2021/club_series/","year-variant-of:https://www.topyacht.net.au/results/botanybay/2022/club_series/",404
"http://results.ryct.org.au/bruny2022-23/","year-variant-of:http://results.ryct.org.au/bruny23/",404
"https://www.topyacht.net.au/results/gryc/2023-2024/club/Winter2023-2024/series.htm","year-variant-of:https://www.topyacht.net.au/results/gryc/2025/club/Winter2025/series.htm",404
"https://www.topyacht.net.au/results/ncyc/2023-2024/sf2023-2024/index.htm","year-variant-of:https://www.topyacht.net.au/results/ncyc/2022/sf2022/index.htm",404
"https://www.topyacht.net.au/results/balmainsc/2122/kb/index.htm","year-variant-of:https://www.topyacht.net.au/results/balmainsc/2022/kb/index.htm",404
"https://www.topyacht.net.au/results/2021-22/sailsandy/index.htm","year-variant-of:https://www.topyacht.net.au/results/2025/sailsandy/index.htm",404
"http://cycsa.com.au/results/2025-2026/index.htm","year-variant-of:http://cycsa.com.au/results/2017/index.htm",404
"https://gfs.org.au/handicapper/results/21/21_club_series/index.htm","year-variant-of:https://gfs.org.au/handicapper/results/2023/2023_club_series/index.htm",404
"http://results.ryct.org.au/cclong2023-24/","year-variant-of:http://results.ryct.org.au/cclong23/",404
"https://www.topyacht.net.au/results/rmys/202022-2023/awkr2022-2023/index.htm","year-variant-of:https://www.topyacht.net.au/results/rmys/2022/awkr22/index.htm",404
"https://www.topyacht.net.au/results/orwa/2024_2025/index.htm","year-variant-of:https://www.topyacht.net.au/results/orwa/2022/index.htm",404
"https://www.mhyc.com.au/files/results/2022/club/index.htm","year-variant-of:https://www.mhyc.com.au/files/results/2021/club/index.htm",500
"https://www.lmycraceresults.com.au/results/2020/tyregattas/","year-variant-of:https://www.lmycraceresults.com.au/results/2025/tyregattas/",404
"https://www.topyacht.net.au/results/rycv/22/summer/index-summer.htm","year-variant-of:https://www.topyacht.net.au/results/rycv/2022/summer/index-summer.htm",404
"https://topyacht.net.au/results/rgyc/2025-2026-27_keel_boat_club_series/","year-variant-of:https://topyacht.net.au/results/rgyc/2025-2026_keel_boat_club_series/",404
"http://results.ryct.org.au/bruny2020/","year-variant-of:http://results.ryct.org.au/bruny23/",404
"https://www.topyacht.net.au/results/2026-2027/sailparadise/","year-variant-of:https://www.topyacht.net.au/results/2022/sailparadise/",404
"http://results.ryct.org.au/drgstates2023/","year-variant-of:http://results.ryct.org.au/drgstates22/",404
"https://www.topyacht.net.au/results/gryc/2021_2022/club/Summer2021_2022/series.htm","year-variant-of-flip:https://www.topyacht.net.au/results/gryc/2025/club/Winter2025/series.htm",404
"https://www.topyacht.net.au/results/cyaa/2526/summer/index.htm","year-variant-of-flip:https://www.topyacht.net.au/results/cyaa/2022/winter/index.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2020-2021_2022/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
"https://www.lmycraceresults.com.au/results/2020_2021/tyregattas/","year-variant-of:https://www.lmycraceresults.com.au/results/2025/tyregattas/",404
"https://cyca.com.au/results/2019/bwps_2122/index.htm","year-variant-of:https://cyca.com.au/results/2019/bwps_1920/index.htm",404
"http://results.ryct.org.au/drgstates2024-2025/","year-variant-of:http://results.ryct.org.au/drgstates22/",404
"https://www.topyacht.net.au/results/cyaa/2627/summer/index.htm","year-variant-of-flip:https://www.topyacht.net.au/results/cyaa/2022/winter/index.htm",404
"https://topyacht.net.au/results/rgyc/2021-2022-2026_keel_boat_club_series/","year-variant-of:https://topyacht.net.au/results/rgyc/2025-2026_keel_boat_club_series/",404
"https://www.topyacht.net.au/results/rycv/2223/winter/index-winter.htm","year-variant-of-flip:https://www.topyacht.net.au/results/rycv/2022/summer/index-summer.htm",404
"https://www.topyacht.net.au/results/balmainsc/2025/kb/index.htm","year-variant-of:https://www.topyacht.net.au/results/balmainsc/2022/kb/index.htm",200
"https://topyacht.net.au/results/cycsa/2023_2024/club/index.htm","year-variant-of:https://topyacht.net.au/results/cycsa/2022/club/index.htm",404
"https://www.topyacht.net.au/results/rycv/2023_2024/summer/index-summer.htm","year-variant-of:https://www.topyacht.net.au/results/rycv/2022/summer/index-summer.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2023-24_2025/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"https://www.mhyc.com.au/files/results/24/champsregattas/index.htm","year-variant-of:https://www.mhyc.com.au/files/results/2020/champsregattas/index.htm",500
"https://topyacht.net.au/results/richmond_nz/2425/club_season/index.htm","year-variant-of:https://topyacht.net.au/results/richmond_nz/2021/club_season/index.htm",404
"https://www.topyacht.net.au/results/22/sailparadise/","year-variant-of:https://www.topyacht.net.au/results/2022/sailparadise/",404
"https://www.mhyc.com.au/files/results/2026-27/club/index.htm","year-variant-of:https://www.mhyc.com.au/files/results/2021/club/index.htm",500
"https://topyacht.net.au/results/rsays/2024-2025/vxonestate/index.htm","year-variant-of:https://topyacht.net.au/results/rsays/2022/vxonestate/index.htm",404
"https://topyacht.net.au/results/rsays/2324/vxonestate/index.htm","year-variant-of:https://topyacht.net.au/results/rsays/2022/vxonestate/index.htm",404
"http://results.ryct.org.au/bruny2020-2021/","year-variant-of:http://results.ryct.org.au/bruny23/",404
"https://www.topyacht.net.au/results/2024-2025/sailparadise/","year-variant-of:https://www.topyacht.net.au/results/2022/sailparadise/",404
"http://results.ryct.org.au/ccharbour2024/","year-variant-of:http://results.ryct.org.au/ccharbour23/",404
"https://www.topyacht.net.au/results/balmainsc/2023-24/kb/index.htm","year-variant-of:https://www.topyacht.net.au/results/balmainsc/2022/kb/index.htm",404
"https://topyacht.net.au/results/richmond_nz/2324/club_season/index.htm","year-variant-of:https://topyacht.net.au/results/richmond_nz/2021/club_season/index.htm",404
"https://www.topyacht.net.au/results/npc/2024_2025/npcl/index.htm","year-variant-of:https://www.topyacht.net.au/results/npc/2020/npcl/index.htm",404
"https://topyacht.net.au/results/rgyc/2025-2022_keel_boat_club_series/","year-variant-of:https://topyacht.net.au/results/rgyc/2025-2026_keel_boat_club_series/",404
"http://results.ryct.org.au/channel2020/","year-variant-of:http://results.ryct.org.au/channel22/",404
"https://www.raceresults.rmyctoronto.com.au/results/2526_2025/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2020_2021_2022/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
"https://topyacht.net.au/results/rsays/2025_2026/vxonestate/index.htm","year-variant-of:https://topyacht.net.au/results/rsays/2022/vxonestate/index.htm",404
"https://www.topyacht.net.au/results/2026/sailsandy/index.htm","year-variant-of:https://www.topyacht.net.au/results/2025/sailsandy/index.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2024_2024_2025/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"https://www.topyacht.net.au/results/botanybay/2324/club_series/","year-variant-of:https://www.topyacht.net.au/results/botanybay/2022/club_series/",404
"http://results.ryct.org.au/bruny2024-2025/","year-variant-of:http://results.ryct.org.au/bruny23/",404
"https://www.topyacht.net.au/results/gryc/2022/club/Summer2022/series.htm","year-variant-of-flip:https://www.topyacht.net.au/results/gryc/2025/club/Winter2025/series.htm",404
"https://topyacht.net.au/results/cycsa/2022-2023/club/index.htm","year-variant-of:https://topyacht.net.au/results/cycsa/2022/club/index.htm",404
"https://www.topyacht.net.au/results/rmys/2021/awkr21/index.htm","year-variant-of:https://www.topyacht.net.au/results/rmys/2022/awkr22/index.htm",404
"https://www.topyacht.net.au/results/botanybay/2526/club_series/","year-variant-of:https://www.topyacht.net.au/results/botanybay/2022/club_series/",404
"http://results.ryct.org.au/cclong2025_2026/","year-variant-of:http://results.ryct.org.au/cclong23/",404
"https://www.topyacht.net.au/results/gryc/2425/club/Winter2425/series.htm","year-variant-of:https://www.topyacht.net.au/results/gryc/2025/club/Winter2025/series.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2022_2023_2022/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
"https://topyacht.net.au/results/rgyc/2023_2024_keel_boat_club_series/","year-variant-of:https://topyacht.net.au/results/rgyc/2025-2026_keel_boat_club_series/",404
"http://results.ryct.org.au/channel2020-2021/","year-variant-of:http://results.ryct.org.au/channel22/",404
"http://results.ryct.org.au/ccharbour22/","year-variant-of:http://results.ryct.org.au/ccharbour23/",200
"https://topyacht.net.au/results/rgyc/2022-2026_keel_boat_club_series/","year-variant-of:https://topyacht.net.au/results/rgyc/2025-2026_keel_boat_club_series/",404
"https://www.topyacht.net.au/results/rmys/22/awkr22/index.htm","year-variant-of:https://www.topyacht.net.au/results/rmys/2022/awkr22/index.htm",404
"https://www.topyacht.net.au/results/pmyc/21/club/index.htm","year-variant-of:https://www.topyacht.net.au/results/pmyc/2022/club/index.htm",404
"https://www.topyacht.net.au/results/botanybay/26/club_series/","year-variant-of:https://www.topyacht.net.au/results/botanybay/2022/club_series/",404
"https://topyacht.net.au/results/rgyc/2025-2022-2023_keel_boat_club_series/","year-variant-of:https://topyacht.net.au/results/rgyc/2025-2026_keel_boat_club_series/",404
"https://www.topyacht.net.au/results/orwa/2526/index.htm","year-variant-of:https://www.topyacht.net.au/results/orwa/2022/index.htm",404
"https://www.mhyc.com.au/files/results/2020_2021/champsregattas/index.htm","year-variant-of:https://www.mhyc.com.au/files/results/2020/champsregattas/index.htm",500
"https://rpayc.com.au/results/2024/club/otb/index.htm","year-variant-of:https://rpayc.com.au/results/2022/club/otb/index.htm",404
"https://www.topyacht.net.au/results/rycv/2021/summer/index-summer.htm","year-variant-of:https://www.topyacht.net.au/results/rycv/2022/summer/index-summer.htm",200
"https://www.raceresults.rmyctoronto.com.au/results/2024_2021/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2023_2024/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",200
"https://www.mhyc.com.au/files/results/2021-2022/champsregattas/index.htm","year-variant-of:https://www.mhyc.com.au/files/results/2020/champsregattas/index.htm",500
"http://cycsa.com.au/results/2024_2025/index.htm","year-variant-of:http://cycsa.com.au/results/2017/index.htm",404
"https://www.topyacht.net.au/results/gryc/21/club/Summer21/series.htm","year-variant-of-flip:https://www.topyacht.net.au/results/gryc/2025/club/Winter2025/series.htm",404
"https://topyacht.net.au/results/richmond_nz/25/club_season/index.htm","year-variant-of:https://topyacht.net.au/results/richmond_nz/2021/club_season/index.htm",404
"https://rpayc.com.au/results/2026-2027/club/otb/index.htm","year-variant-of:https://rpayc.com.au/results/2022/club/otb/index.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2024_2025_2025/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"http://results.ryct.org.au/ccharbour2023_2024/","year-variant-of:http://results.ryct.org.au/ccharbour23/",404
"https://topyacht.net.au/results/rgyc/2223-2026_keel_boat_club_series/","year-variant-of:https://topyacht.net.au/results/rgyc/2025-2026_keel_boat_club_series/",404
"https://topyacht.net.au/results/richmond_nz/23/club_season/index.htm","year-variant-of:https://topyacht.net.au/results/richmond_nz/2021/club_season/index.htm",404
"https://topyacht.net.au/results/cycsa/21/club/index.htm","year-variant-of:https://topyacht.net.au/results/cycsa/2022/club/index.htm",404
"http://results.ryct.org.au/drgstates2023_2024/","year-variant-of:http://results.ryct.org.au/drgstates22/",404
"https://www.topyacht.net.au/results/balmainsc/2021-2022/kb/index.htm","year-variant-of:https://www.topyacht.net.au/results/balmainsc/2022/kb/index.htm",404
"https://www.topyacht.net.au/results/rmys/20/awkr22/index.htm","year-variant-of:https://www.topyacht.net.au/results/rmys/2022/awkr22/index.htm",404
"https://www.topyacht.net.au/results/gryc/21/club/Winter21/series.htm","year-variant-of:https://www.topyacht.net.au/results/gryc/2025/club/Winter2025/series.htm",404
"https://www.topyacht.net.au/results/rycv/20/summer/index-summer.htm","year-variant-of:https://www.topyacht.net.au/results/rycv/2022/summer/index-summer.htm",404
"https://topyacht.net.au/results/richmond_nz/2023/club_season/index.htm","year-variant-of:https://topyacht.net.au/results/richmond_nz/2021/club_season/index.htm",200
"https://cyca.com.au/results/2022-23/bwps_1920/index.htm","year-variant-of:https://cyca.com.au/results/2019/bwps_1920/index.htm",404
"https://www.topyacht.net.au/results/rycv/2020-21/winter/index-winter.htm","year-variant-of-flip:https://www.topyacht.net.au/results/rycv/2022/summer/index-summer.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2021_2023_2024/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
"http://results.ryct.org.au/cclong2026-27/","year-variant-of:http://results.ryct.org.au/cclong23/",404
"https://www.topyacht.net.au/results/2023/sailsandy/index.htm","year-variant-of:https://www.topyacht.net.au/results/2025/sailsandy/index.htm",200
"https://www.topyacht.net.au/results/rycv/2020-2021/summer/index-summer.htm","year-variant-of:https://www.topyacht.net.au/results/rycv/2022/summer/index-summer.htm",404
"https://topyacht.net.au/results/rgyc/2020_2021-2026_keel_boat_club_series/","year-variant-of:https://topyacht.net.au/results/rgyc/2025-2026_keel_boat_club_series/",404
"https://www.raceresults.rmyctoronto.com.au/results/2025_2026_2022/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
"http://results.ryct.org.au/channel20/","year-variant-of:http://results.ryct.org.au/channel22/",200
"https://www.topyacht.net.au/results/balmainsc/2022_2023/kb/index.htm","year-variant-of:https://www.topyacht.net.au/results/balmainsc/2022/kb/index.htm",000000
"https://www.topyacht.net.au/results/rmys/21/awkr22/index.htm","year-variant-of:https://www.topyacht.net.au/results/rmys/2022/awkr22/index.htm",404
"https://www.topyacht.net.au/results/cyaa/2020_2021/winter/index.htm","year-variant-of:https://www.topyacht.net.au/results/cyaa/2022/winter/index.htm",404
"https://www.topyacht.net.au/results/2022-2023/sailsandy/index.htm","year-variant-of:https://www.topyacht.net.au/results/2025/sailsandy/index.htm",404
"https://www.topyacht.net.au/results/2021_2022/sailsandy/index.htm","year-variant-of:https://www.topyacht.net.au/results/2025/sailsandy/index.htm",404
"https://www.topyacht.net.au/results/rmys/25/awkr22/index.htm","year-variant-of:https://www.topyacht.net.au/results/rmys/2022/awkr22/index.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2122/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
"https://topyacht.net.au/results/rgyc/2025-2020-21_keel_boat_club_series/","year-variant-of:https://topyacht.net.au/results/rgyc/2025-2026_keel_boat_club_series/",404
"https://topyacht.net.au/results/cycsa/2021-2022/club/index.htm","year-variant-of:https://topyacht.net.au/results/cycsa/2022/club/index.htm",404
"http://results.ryct.org.au/drgstates2024-25/","year-variant-of:http://results.ryct.org.au/drgstates22/",404
"http://results.ryct.org.au/ccharbour2024_2025/","year-variant-of:http://results.ryct.org.au/ccharbour23/",404
"https://www.topyacht.net.au/results/npc/24/npcl/index.htm","year-variant-of:https://www.topyacht.net.au/results/npc/2020/npcl/index.htm",404
"https://www.topyacht.net.au/results/cyaa/2022_2023/summer/index.htm","year-variant-of-flip:https://www.topyacht.net.au/results/cyaa/2022/winter/index.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2020-21_2025/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"https://www.topyacht.net.au/results/botanybay/2022-23/club_series/","year-variant-of:https://www.topyacht.net.au/results/botanybay/2022/club_series/",404
"https://www.raceresults.rmyctoronto.com.au/results/2021_2425/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2024_21/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2020-2021_2025/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"https://www.lmycraceresults.com.au/results/23/tyregattas/","year-variant-of:https://www.lmycraceresults.com.au/results/2025/tyregattas/",404
"http://results.ryct.org.au/cclong22/","year-variant-of:http://results.ryct.org.au/cclong23/",000000
"https://www.topyacht.net.au/results/rmys/2024/awkr22/index.htm","year-variant-of:https://www.topyacht.net.au/results/rmys/2022/awkr22/index.htm",404
"https://www.topyacht.net.au/results/cyaa/2021_2022/summer/index.htm","year-variant-of-flip:https://www.topyacht.net.au/results/cyaa/2022/winter/index.htm",404
"https://www.topyacht.net.au/results/balmainsc/24/kb/index.htm","year-variant-of:https://www.topyacht.net.au/results/balmainsc/2022/kb/index.htm",404
"https://www.topyacht.net.au/results/ncyc/2021_2022/sf2021_2022/index.htm","year-variant-of:https://www.topyacht.net.au/results/ncyc/2022/sf2022/index.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2024_2023-2024/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"https://topyacht.net.au/results/rgyc/2025-22_keel_boat_club_series/","year-variant-of:https://topyacht.net.au/results/rgyc/2025-2026_keel_boat_club_series/",404
"https://topyacht.net.au/results/rgyc/2023-2024-2026_keel_boat_club_series/","year-variant-of:https://topyacht.net.au/results/rgyc/2025-2026_keel_boat_club_series/",404
"https://cyca.com.au/results/2019/bwps_26/index.htm","year-variant-of:https://cyca.com.au/results/2019/bwps_1920/index.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2022_2023/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
"https://www.topyacht.net.au/results/2022_2023/sailparadise/","year-variant-of:https://www.topyacht.net.au/results/2022/sailparadise/",404
"https://www.topyacht.net.au/results/rycv/26/winter/index-winter.htm","year-variant-of-flip:https://www.topyacht.net.au/results/rycv/2022/summer/index-summer.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2021_2020/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
"http://results.ryct.org.au/drgstates2020-21/","year-variant-of:http://results.ryct.org.au/drgstates22/",404
"https://www.lmycraceresults.com.au/results/2122/tyregattas/","year-variant-of:https://www.lmycraceresults.com.au/results/2025/tyregattas/",404
"https://topyacht.net.au/results/rgyc/2025-2025-26_keel_boat_club_series/","year-variant-of:https://topyacht.net.au/results/rgyc/2025-2026_keel_boat_club_series/",404
"https://www.topyacht.net.au/results/balmainsc/2020-21/kb/index.htm","year-variant-of:https://www.topyacht.net.au/results/balmainsc/2022/kb/index.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/24/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"https://topyacht.net.au/results/richmond_nz/2526/club_season/index.htm","year-variant-of:https://topyacht.net.au/results/richmond_nz/2021/club_season/index.htm",404
"https://www.topyacht.net.au/results/orwa/2025-2026/index.htm","year-variant-of:https://www.topyacht.net.au/results/orwa/2022/index.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2024_2020-21/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"https://gfs.org.au/handicapper/results/2026-2027/2026-2027_club_series/index.htm","year-variant-of:https://gfs.org.au/handicapper/results/2023/2023_club_series/index.htm",404
"https://gfs.org.au/handicapper/results/2022-23/2022-23_club_series/index.htm","year-variant-of:https://gfs.org.au/handicapper/results/2023/2023_club_series/index.htm",404
"https://www.topyacht.net.au/results/pmyc/2020-2021/club/index.htm","year-variant-of:https://www.topyacht.net.au/results/pmyc/2022/club/index.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2024_23/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"https://topyacht.net.au/results/cycsa/25/club/index.htm","year-variant-of:https://topyacht.net.au/results/cycsa/2022/club/index.htm",404
"http://results.ryct.org.au/bruny2025-2026/","year-variant-of:http://results.ryct.org.au/bruny23/",404
"https://www.topyacht.net.au/results/2526/sailsandy/index.htm","year-variant-of:https://www.topyacht.net.au/results/2025/sailsandy/index.htm",404
"https://www.topyacht.net.au/results/rmys/23/awkr22/index.htm","year-variant-of:https://www.topyacht.net.au/results/rmys/2022/awkr22/index.htm",404
"http://results.ryct.org.au/drgstates2526/","year-variant-of:http://results.ryct.org.au/drgstates22/",404
"https://www.raceresults.rmyctoronto.com.au/results/2122/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"http://results.ryct.org.au/channel2026-27/","year-variant-of:http://results.ryct.org.au/channel22/",404
"https://www.topyacht.net.au/results/rycv/2024_2025/summer/index-summer.htm","year-variant-of:https://www.topyacht.net.au/results/rycv/2022/summer/index-summer.htm",404
"https://www.topyacht.net.au/results/balmainsc/20/kb/index.htm","year-variant-of:https://www.topyacht.net.au/results/balmainsc/2022/kb/index.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2024_2425/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2020-2021/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
"http://results.ryct.org.au/bruny26/","year-variant-of:http://results.ryct.org.au/bruny23/",404
"http://results.ryct.org.au/bruny2023-2024/","year-variant-of:http://results.ryct.org.au/bruny23/",404
"https://www.raceresults.rmyctoronto.com.au/results/2024_2024/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"http://results.ryct.org.au/drgstates2024_2025/","year-variant-of:http://results.ryct.org.au/drgstates22/",404
"https://www.topyacht.net.au/results/rycv/2022-2023/summer/index-summer.htm","year-variant-of:https://www.topyacht.net.au/results/rycv/2022/summer/index-summer.htm",404
"https://www.topyacht.net.au/results/botanybay/2223/club_series/","year-variant-of:https://www.topyacht.net.au/results/botanybay/2022/club_series/",404
"https://www.raceresults.rmyctoronto.com.au/results/2026_2027_2025/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"http://results.ryct.org.au/channel2122/","year-variant-of:http://results.ryct.org.au/channel22/",404
"https://www.topyacht.net.au/results/ncyc/22/sf22/index.htm","year-variant-of:https://www.topyacht.net.au/results/ncyc/2022/sf2022/index.htm",404
"https://www.topyacht.net.au/results/cyaa/2026-2027/winter/index.htm","year-variant-of:https://www.topyacht.net.au/results/cyaa/2022/winter/index.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/22/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
"http://results.ryct.org.au/drgstates2122/","year-variant-of:http://results.ryct.org.au/drgstates22/",404
"https://www.topyacht.net.au/results/gryc/2023_2024/club/Summer2023_2024/series.htm","year-variant-of-flip:https://www.topyacht.net.au/results/gryc/2025/club/Winter2025/series.htm",404
"https://rpayc.com.au/results/2425/club/otb/index.htm","year-variant-of:https://rpayc.com.au/results/2022/club/otb/index.htm",404
"http://results.ryct.org.au/bruny2324/","year-variant-of:http://results.ryct.org.au/bruny23/",404
"https://www.topyacht.net.au/results/gryc/2021/club/Summer2021/series.htm","year-variant-of-flip:https://www.topyacht.net.au/results/gryc/2025/club/Winter2025/series.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2026_2027_2022/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
"http://results.ryct.org.au/drgstates2024/","year-variant-of:http://results.ryct.org.au/drgstates22/",404
"https://www.topyacht.net.au/results/balmainsc/2022-23/kb/index.htm","year-variant-of:https://www.topyacht.net.au/results/balmainsc/2022/kb/index.htm",404
"https://www.topyacht.net.au/results/2627/sailparadise/","year-variant-of:https://www.topyacht.net.au/results/2022/sailparadise/",404
"https://www.raceresults.rmyctoronto.com.au/results/2021_2026/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2021_2021-2022/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
"http://results.ryct.org.au/channel2425/","year-variant-of:http://results.ryct.org.au/channel22/",404
"http://results.ryct.org.au/channel2020_2021/","year-variant-of:http://results.ryct.org.au/channel22/",404
"https://www.raceresults.rmyctoronto.com.au/results/26/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"https://www.topyacht.net.au/results/rycv/2122/summer/index-summer.htm","year-variant-of:https://www.topyacht.net.au/results/rycv/2022/summer/index-summer.htm",404
"https://www.topyacht.net.au/results/gryc/20/club/Winter20/series.htm","year-variant-of:https://www.topyacht.net.au/results/gryc/2025/club/Winter2025/series.htm",404
"https://www.mhyc.com.au/files/results/2025-2026/club/index.htm","year-variant-of:https://www.mhyc.com.au/files/results/2021/club/index.htm",500
"https://www.mhyc.com.au/files/results/2324/champsregattas/index.htm","year-variant-of:https://www.mhyc.com.au/files/results/2020/champsregattas/index.htm",500
"http://cycsa.com.au/results/2023/index.htm","year-variant-of:http://cycsa.com.au/results/2017/index.htm",404
"https://www.topyacht.net.au/results/pmyc/2023_2024/club/index.htm","year-variant-of:https://www.topyacht.net.au/results/pmyc/2022/club/index.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2627_2022/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
"https://www.topyacht.net.au/results/rycv/22/winter/index-winter.htm","year-variant-of-flip:https://www.topyacht.net.au/results/rycv/2022/summer/index-summer.htm",404
"https://cyca.com.au/results/2425/bwps_1920/index.htm","year-variant-of:https://cyca.com.au/results/2019/bwps_1920/index.htm",404
"https://www.topyacht.net.au/results/npc/25/npcl/index.htm","year-variant-of:https://www.topyacht.net.au/results/npc/2020/npcl/index.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/2024_24/hcwindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2024_2025/hcwindex.htm",404
"http://results.ryct.org.au/bruny2526/","year-variant-of:http://results.ryct.org.au/bruny23/",404
"https://www.topyacht.net.au/results/balmainsc/2023-2024/kb/index.htm","year-variant-of:https://www.topyacht.net.au/results/balmainsc/2022/kb/index.htm",404
"https://www.topyacht.net.au/results/ncyc/2026/sf2026/index.htm","year-variant-of:https://www.topyacht.net.au/results/ncyc/2022/sf2022/index.htm",404
"https://rpayc.com.au/results/2526/club/otb/index.htm","year-variant-of:https://rpayc.com.au/results/2022/club/otb/index.htm",404
"https://cyca.com.au/results/2021-22/bwps_1920/index.htm","year-variant-of:https://cyca.com.au/results/2019/bwps_1920/index.htm",404
"https://www.raceresults.rmyctoronto.com.au/results/21_2022/regattaindex.htm","year-variant-of:https://www.raceresults.rmyctoronto.com.au/results/2021_2022/regattaindex.htm",404
